Class,Previous qualification (grade),Gender,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Region,School Type,Age,Caste,Target
9,138,0,12.7,13.57142857,Kolat,Government,15,GEN,Studying
9,127,0,12.33333333,12.33333333,Kolat,Private,15,SC,Studying
9,100,0,14.35555556,13.49375,Bamroli,Private,15,GEN,Studying
9,133.8,0,17.00555556,16.58222222,Ratanpura,Private,15,GEN,Studying
9,143,0,12.11428571,12.11428571,Ratanpura,Private,15,GEN,Studying
9,145,0,13.05875,13.05875,Dadhana,Government,15,SC,Studying
9,120,0,13.28571429,13.28571429,Melaj,Private,15,GEN,Studying
9,145,0,14.07142857,15.1625,Melaj,Government,15,SC,Studying
9,141,0,13.29714286,13.29714286,Sadra,Government,15,SC,Studying
9,130,0,13.37,12.83333333,Sadra,Private,15,SC,Studying
9,148,0,13.48571429,13.48571429,Bamroli,Government,15,GEN,Studying
9,135,0,13.25857143,13.25857143,Bamroli,Government,15,ST,Studying
9,139,0,14.65285714,14.65285714,Solgam,Government,15,SC,Studying
9,137,1,15.07,15.07,Dadhana,Private,15,SC,Studying
9,133.1,0,12.60625,11.9,Dadhana,Private,15,ST,Studying
9,139,0,12.04142857,12.04142857,Abasna,Private,15,GEN,Studying
9,120,0,12.33333333,12.33333333,Kolat,Government,15,GEN,Studying
9,133.1,0,13.63,13.63,Abasna,Private,15,ST,Studying
9,176,0,16.9,16.37777778,Bamroli,Government,15,SC,Studying
9,140,0,12.76428571,12.76428571,Kolat,Government,15,SC,Studying
9,132,0,14.60428571,15.68333333,Sadra,Private,15,GEN,Studying
9,137,0,13.57625,13.57625,Kolat,Government,15,ST,Studying
9,137,0,13.76375,13.76375,Ratanpura,Government,15,GEN,Studying
9,130,0,14.35714286,14.35714286,Melaj,Government,15,SC,Studying
9,150,0,13.92571429,13.92571429,Sadra,Government,15,SC,Studying
9,141,0,13.44285714,13.74444444,Ratanpura,Government,15,GEN,Studying
9,132,0,13.6,13.6,Solgam,Government,15,GEN,Studying
9,135,0,11.78571429,11.78571429,Dadhana,Government,15,GEN,Studying
9,137,0,13.42375,13.42375,Abasna,Government,15,OBC,Studying
9,127,0,12.46428571,12.46428571,Melaj,Government,15,GEN,Studying
9,133.1,1,13.02428571,13.02428571,Bamroli,Government,15,SC,Studying
9,110,1,14.33333333,13.77142857,Kolat,Private,15,GEN,Studying
9,143,1,14.28571429,14.28571429,Karsanpura,Government,15,SC,Studying
9,140,0,13.31428571,13.31428571,Solgam,Private,15,SC,Studying
9,132,0,11.98857143,11.98857143,Melaj,Government,15,GEN,Studying
9,131,0,14.37,14.65,Sadra,Private,15,OBC,Studying
9,145,0,13.76375,13.76375,Solgam,Private,15,OBC,Studying
9,152,0,14.33333333,14.33333333,Dadhana,Government,15,GEN,Studying
9,123,0,14.69625,14.62222222,Melaj,Government,15,GEN,Studying
9,141,0,13.7,13.99444444,Dadhana,Private,15,GEN,Studying
9,133,0,13.28571429,13.33333333,Sadra,Private,15,ST,Studying
9,130,0,11.4,11.4,Ratanpura,Government,15,OBC,Studying
9,141,0,15.65714286,15.65714286,Abasna,Government,15,OBC,Studying
9,139,1,13.33142857,13.33142857,Melaj,Government,15,GEN,Studying
9,138,1,13.7,13.7,Sadra,Government,15,GEN,Studying
9,134,1,12.2,12.2,Jetapur,Government,15,GEN,Studying
9,129,1,15.02857143,15.02857143,Ratanpura,Private,15,OBC,Studying
9,148,1,13.35,13.35,Sadra,Government,15,GEN,Studying
9,140,0,13.88125,13.88125,Solgam,Private,15,GEN,Studying
9,143,0,13.15,15.06875,Dadhana,Government,15,SC,Studying
9,129,0,12.34285714,12.34285714,Melaj,Government,15,SC,Studying
9,131,0,13.45714286,14.5125,Kolat,Private,15,ST,Studying
9,144,0,12.90857143,12.90857143,Karsanpura,Government,15,OBC,Studying
9,133.1,0,10.98333333,10.98333333,Abasna,Private,15,OBC,Studying
9,151,1,12.82857143,12.82857143,Jetapur,Government,15,GEN,Studying
9,143,0,13.03333333,13.03333333,Bamroli,Government,15,GEN,Studying
9,97,0,12.83571429,14.23125,Bamroli,Government,15,GEN,Studying
9,141,1,13.24875,13.24875,Bamroli,Government,15,GEN,Studying
9,144,0,14.85,15.61111111,Ratanpura,Private,15,ST,Studying
9,141,1,12.8875,12.8875,Abasna,Government,15,GEN,Studying
9,125,0,11.98333333,12.28125,Abasna,Government,15,SC,Studying
9,121,1,13.34285714,11.65,Sadra,Private,15,OBC,Studying
9,128,0,12.1375,12.91111111,Sadra,Government,15,GEN,Studying
9,137,0,13.52857143,14.65555556,Jetapur,Government,15,GEN,Studying
9,140,0,13.6375,14.3875,Ratanpura,Government,15,ST,Studying
9,138,0,14.36,14.36,Abasna,Government,15,GEN,Studying
9,142,0,14.7,14.7,Solgam,Private,15,GEN,Studying
9,150,0,15.145,15.7425,Solgam,Government,15,OBC,Studying
9,148,0,13.44285714,15.075,Abasna,Government,15,ST,Studying
9,145,0,13.76125,13.76125,Abasna,Private,15,SC,Studying
9,130,0,14.75714286,14.07777778,Melaj,Private,15,SC,Studying
9,136,0,12.76666667,12.76666667,Jetapur,Government,15,GEN,Studying
9,133,1,13.7,14.02222222,Bamroli,Government,15,GEN,Studying
9,156,1,15.63375,15.63375,Solgam,Government,15,ST,Studying
9,130,0,12.45,12.45,Jetapur,Private,15,GEN,Studying
9,137,0,13.38125,13.38125,Jetapur,Private,15,OBC,Studying
9,135,0,13.3425,13.3425,Bamroli,Private,15,GEN,Studying
9,140,0,14.175,13.03125,Solgam,Private,15,ST,Studying
9,151,1,13.05375,13.05375,Abasna,Private,15,SC,Studying
9,117,0,13.11714286,12.6,Jetapur,Government,15,OBC,Studying
9,125,1,13.72571429,14.5,Abasna,Government,15,OBC,Studying
9,140,1,13.07571429,13.07571429,Jetapur,Government,15,GEN,Studying
9,134,0,13.51285714,13.51285714,Abasna,Government,15,GEN,Studying
9,127,0,12.76571429,13.54444444,Melaj,Private,15,GEN,Studying
9,137,0,13.8875,14.86444444,Jetapur,Government,15,GEN,Studying
9,133,0,13.4275,13.4275,Jetapur,Government,15,SC,Studying
9,133,1,13.075,12.36111111,Karsanpura,Private,15,ST,Studying
9,143,1,13.49285714,12.68888889,Solgam,Private,15,GEN,Studying
9,170,1,15.66,15.01111111,Abasna,Government,15,GEN,Studying
9,125,1,13.3,13.3,Melaj,Government,15,GEN,Studying
9,157,1,13.55714286,13.55714286,Bamroli,Private,15,GEN,Studying
9,132,0,12.18333333,12.18333333,Bamroli,Government,15,SC,Studying
9,139,0,13.435,13.435,Bamroli,Private,15,GEN,Studying
9,160,0,13.11666667,13.11666667,Ratanpura,Government,15,ST,Studying
9,117,0,13.87714286,15.6625,Abasna,Government,15,OBC,Studying
9,141,0,12.94428571,12.94428571,Sadra,Government,15,GEN,Studying
9,148,0,14.26666667,14.26666667,Jetapur,Government,15,GEN,Studying
9,132,0,12.48375,12.48375,Solgam,Private,15,GEN,Studying
9,148,0,13.45,13.45,Bamroli,Government,15,GEN,Studying
9,136,0,12.6,12.6,Bamroli,Private,15,OBC,Studying
9,123,0,12.48571429,12.9375,Ratanpura,Government,15,GEN,Studying
9,133,0,14.86857143,15.11111111,Solgam,Government,15,ST,Studying
9,125,0,13.03,13.21875,Solgam,Government,15,GEN,Studying
9,133.1,0,13.3675,13.3675,Abasna,Government,15,GEN,Studying
9,133.1,0,12.80833333,12.82571429,Ratanpura,Private,15,GEN,Studying
9,143,0,13.91857143,13.8875,Dadhana,Private,15,SC,Studying
9,142,0,13.68333333,13.68333333,Jetapur,Government,15,ST,Studying
9,129,0,14.69285714,14.9625,Dadhana,Government,15,OBC,Studying
9,157,0,14.035,14.035,Melaj,Government,15,OBC,Studying
9,115,0,11.7725,12.33,Sadra,Government,15,OBC,Studying
9,140,0,14.80571429,14.80571429,Sadra,Government,15,GEN,Studying
9,119,0,12.725,13.7125,Karsanpura,Government,15,OBC,Studying
9,140,0,13.135,13.24444444,Bamroli,Government,15,GEN,Studying
9,147,0,13.96666667,13.96666667,Ratanpura,Government,15,OBC,Studying
9,162,0,14.14125,14.14125,Solgam,Government,15,GEN,Studying
9,130,0,14.6625,14.6625,Dadhana,Government,15,OBC,Studying
9,116,0,12.99333333,12.66875,Melaj,Government,15,OBC,Studying
9,144,0,13.54285714,14.22222222,Sadra,Government,15,ST,Studying
9,141,1,11.82857143,12.9125,Kolat,Government,15,GEN,Studying
9,132,0,12.96666667,12.96666667,Ratanpura,Private,15,SC,Studying
9,135,0,14.12571429,14.36875,Ratanpura,Government,15,OBC,Studying
9,133,0,12.78333333,12.84285714,Melaj,Government,15,GEN,Studying
9,138,0,13.45714286,15.125,Melaj,Government,15,GEN,Studying
9,140,0,13.44285714,13.44285714,Jetapur,Government,15,ST,Studying
9,126,0,13.37142857,13.66666667,Bamroli,Government,15,GEN,Studying
9,141,0,13.32857143,13.32857143,Ratanpura,Government,15,OBC,Studying
9,135,0,12.91666667,12.91666667,Ratanpura,Government,15,GEN,Studying
9,145,0,14.3775,14.3775,Melaj,Government,15,OBC,Studying
9,146,0,12.5,13.04285714,Abasna,Government,15,GEN,Studying
9,144,0,14.15,14.15,Melaj,Government,15,OBC,Studying
9,144,0,12.47142857,12.47142857,Solgam,Private,15,GEN,Studying
9,131,0,14.15,14.15,Karsanpura,Government,15,ST,Studying
9,141,0,14.07222222,14.0475,Solgam,Government,15,SC,Studying
9,129,0,12.63333333,12.63333333,Solgam,Government,15,GEN,Studying
9,142,0,14.23333333,14.23333333,Jetapur,Government,15,OBC,Studying
9,156,0,15.7,15.7,Melaj,Government,15,GEN,Studying
9,151,0,15.2,15.2,Jetapur,Government,15,SC,Studying
9,126,0,13.78125,13.78125,Kolat,Government,15,GEN,Studying
9,138,0,13.26,14.28625,Abasna,Government,15,GEN,Studying
9,128,0,13.50714286,13.05,Melaj,Private,15,GEN,Studying
9,150,0,13.61428571,13.61428571,Jetapur,Government,15,GEN,Studying
9,137,0,14.28333333,13.12555556,Abasna,Government,15,GEN,Studying
9,148,0,15.115,15.092,Abasna,Government,15,OBC,Studying
9,142,0,14.56571429,14.56571429,Abasna,Government,15,ST,Studying
9,140,0,13.79666667,13.775,Sadra,Government,15,SC,Studying
9,148,0,14.96285714,14.96285714,Jetapur,Government,15,OBC,Studying
9,131,0,12.4,12.8,Jetapur,Private,15,SC,Studying
9,133.1,0,13.71428571,13.71428571,Kolat,Private,15,ST,Studying
9,147,0,13.64285714,14.77272727,Ratanpura,Government,15,OBC,Studying
9,140,0,14.25,13.06363636,Ratanpura,Government,15,SC,Studying
9,140,0,13.40375,13.40375,Solgam,Government,15,ST,Studying
9,150,1,11.29444444,12.6,Solgam,Private,15,ST,Studying
9,149,1,13.1,13.1,Abasna,Private,15,GEN,Studying
9,130,1,12.74285714,12.74285714,Sadra,Private,15,GEN,Studying
9,99,1,11.975,13.12857143,Ratanpura,Private,15,SC,Studying
9,132,1,14.93571429,14.93571429,Sadra,Private,15,OBC,Studying
9,133,1,13.46285714,13.90625,Jetapur,Private,15,GEN,Studying
9,140,1,13.39166667,12.4875,Bamroli,Government,15,GEN,Studying
9,130,1,12.12142857,11.50625,Ratanpura,Private,15,GEN,Studying
9,146,1,13.61428571,13.61428571,Sadra,Private,15,OBC,Studying
9,131,1,12.49285714,11.7125,Solgam,Government,15,GEN,Studying
9,130,1,15.88571429,15.88571429,Sadra,Government,15,SC,Studying
9,130,1,13.5,13.5,Jetapur,Government,15,GEN,Studying
9,128,1,12.44428571,11.34714286,Abasna,Government,15,GEN,Studying
9,133.1,0,12.51333333,13.07142857,Karsanpura,Government,15,GEN,Studying
9,143,0,13.58571429,13.58571429,Bamroli,Government,15,ST,Studying
9,136,0,13.19857143,13.0625,Abasna,Government,15,OBC,Studying
9,139,0,12.21428571,12.21428571,Ratanpura,Government,15,GEN,Studying
9,131,0,13.87571429,13.08571429,Abasna,Government,15,OBC,Studying
9,135,0,14.44142857,13.65625,Bamroli,Government,15,OBC,Studying
9,146,0,13.2325,13.2325,Karsanpura,Government,15,SC,Studying
9,143,0,13.07375,13.07375,Solgam,Private,15,OBC,Studying
9,142,0,13.46428571,14.78888889,Dadhana,Government,15,OBC,Studying
9,137,0,14.4025,14.4025,Jetapur,Government,15,GEN,Studying
9,143,0,15.46875,16.3875,Dadhana,Government,15,GEN,Studying
9,138,0,14.98333333,14.98333333,Dadhana,Government,15,GEN,Studying
9,146,0,13.98333333,13.98333333,Dadhana,Private,15,ST,Studying
9,138,0,12.38571429,13.75555556,Jetapur,Government,15,OBC,Studying
9,148,1,14.84285714,14.38888889,Kolat,Private,15,GEN,Studying
9,130,1,12.55375,12.55375,Jetapur,Government,15,GEN,Studying
9,128,1,12.66571429,12.66571429,Jetapur,Government,15,GEN,Studying
9,124,1,13.86714286,13.86714286,Melaj,Government,15,OBC,Studying
9,114,1,12.675,12.675,Melaj,Government,15,SC,Studying
9,100,1,12.52608696,12.52608696,Bamroli,Government,15,SC,Studying
9,157,1,13.4,13.4,Ratanpura,Government,15,SC,Studying
9,101,0,13.336,13.20714286,Bamroli,Government,15,GEN,Studying
9,138,0,14.11571429,14.11571429,Ratanpura,Government,15,OBC,Studying
9,100,0,12.415,12.415,Sadra,Private,15,OBC,Studying
9,129,0,14.31285714,14.31285714,Jetapur,Private,15,GEN,Studying
9,125,0,15.4,15.4,Karsanpura,Government,15,OBC,Studying
9,137,0,13.38571429,15.925,Karsanpura,Private,15,GEN,Studying
9,145,0,13.11,13.11,Solgam,Government,15,GEN,Studying
9,130,0,14.41428571,14.41428571,Karsanpura,Government,15,OBC,Studying
9,137,0,13.045,13.045,Karsanpura,Government,15,GEN,Studying
9,136,0,14.2525,14.2525,Melaj,Private,15,GEN,Studying
9,142,0,15.07571429,15.07571429,Sadra,Government,15,GEN,Studying
9,137,0,13.77857143,13.12222222,Sadra,Private,15,GEN,Studying
9,133.1,1,12.82857143,12.6875,Kolat,Government,15,OBC,Studying
9,150,1,13.07285714,13.07285714,Karsanpura,Private,15,OBC,Studying
9,126,0,11.65833333,12.41666667,Dadhana,Government,15,GEN,Studying
9,140,0,13.19,14.23125,Ratanpura,Government,15,SC,Studying
9,130,0,14.26666667,14.26666667,Melaj,Government,15,ST,Studying
9,144,0,12.77142857,12.77142857,Dadhana,Private,15,GEN,Studying
9,136,0,13.6125,14.575,Dadhana,Government,15,SC,Studying
9,140,0,12.41428571,12.41428571,Abasna,Private,15,GEN,Studying
9,140,0,14.06666667,14.06666667,Abasna,Private,15,GEN,Studying
9,143,0,13.27625,13.27625,Jetapur,Government,15,GEN,Studying
9,118,0,12.97166667,12.32142857,Jetapur,Private,15,GEN,Studying
9,133.1,0,12.75714286,12.75714286,Kolat,Government,15,GEN,Studying
9,144,0,11.97142857,11.97142857,Karsanpura,Private,15,SC,Studying
9,118,0,11.71428571,12.75,Bamroli,Private,15,GEN,Studying
9,139,0,14.13714286,14.13714286,Bamroli,Government,15,GEN,Studying
9,157,0,13.55,14.1875,Ratanpura,Government,15,GEN,Studying
9,131,0,13.80142857,14.575,Dadhana,Government,15,GEN,Studying
9,133,0,14.35,14.35,Dadhana,Private,15,OBC,Studying
9,123,0,11.82,11.82,Abasna,Private,15,ST,Studying
9,137,0,13.85714286,14.9,Abasna,Government,15,GEN,Studying
9,139,0,13.42222222,12.18888889,Jetapur,Government,15,ST,Studying
9,122,0,14.57285714,14.95555556,Kolat,Government,15,GEN,Studying
9,125,0,12.98285714,14.4625,Kolat,Private,15,ST,Studying
9,133.1,0,13.755,13.57142857,Karsanpura,Government,15,OBC,Studying
9,136,0,14.71111111,14.62777778,Karsanpura,Private,15,OBC,Studying
9,130,0,13.67714286,14.53333333,Ratanpura,Private,15,OBC,Studying
9,147,0,13.95833333,14.71875,Solgam,Government,15,ST,Studying
9,149,0,14,14,Abasna,Government,15,OBC,Studying
9,157,0,13.3875,15.9,Sadra,Government,15,GEN,Studying
9,135,0,12.64833333,12.20555556,Jetapur,Private,15,ST,Studying
9,133,0,12.62857143,12.62857143,Jetapur,Government,15,GEN,Studying
9,140,0,14.23285714,14.23285714,Bamroli,Private,15,GEN,Studying
9,122,1,13.31428571,12.575,Dadhana,Government,15,SC,Studying
9,140,0,15.94285714,15.94285714,Dadhana,Government,15,GEN,Studying
9,148,0,14.575,14.575,Melaj,Private,15,GEN,Studying
9,134,0,13.47,13.32625,Sadra,Government,15,SC,Studying
9,141,0,12.32,12.32,Sadra,Private,15,ST,Studying
9,118,0,13.79857143,14.75625,Sadra,Government,15,SC,Studying
9,133,0,14.75714286,15.36666667,Jetapur,Government,15,OBC,Studying
9,147,0,14.65,14.65,Kolat,Government,15,GEN,Studying
9,137,0,13.71428571,14.86363636,Dadhana,Government,15,GEN,Studying
9,126,0,12.78571429,12.78571429,Abasna,Government,15,GEN,Studying
9,150,0,15.11428571,15.11428571,Jetapur,Private,15,OBC,Studying
9,136,0,14.32857143,14.32857143,Karsanpura,Private,15,GEN,Studying
9,134,1,11.71666667,10.868,Abasna,Government,15,GEN,Studying
9,133,0,12.42857143,14,Sadra,Government,15,SC,Studying
9,143,1,14.53571429,14.53571429,Jetapur,Government,15,OBC,Studying
9,148,1,12.84142857,12.84142857,Karsanpura,Government,15,GEN,Studying
9,140,0,13.81375,13.81375,Kolat,Private,15,OBC,Studying
9,115,0,11.9625,13.04444444,Ratanpura,Private,15,GEN,Studying
9,118,0,13.68333333,13.11666667,Jetapur,Government,15,GEN,Studying
9,130,0,14.98571429,14.98571429,Jetapur,Private,15,OBC,Studying
9,130,0,13.78,13.661,Dadhana,Government,15,OBC,Studying
9,141,0,13.805,14.2725,Kolat,Government,15,OBC,Studying
9,135,0,14.42428571,13.9375,Sadra,Private,15,SC,Studying
9,142,0,14.11,14.11,Kolat,Private,15,GEN,Studying
9,140,0,12.76666667,12.76666667,Kolat,Government,15,SC,Studying
9,140,0,14.31666667,14.31666667,Jetapur,Private,15,GEN,Studying
9,130,0,13.89428571,14.3625,Jetapur,Government,15,OBC,Studying
9,128,0,13.46875,13.31375,Jetapur,Government,15,OBC,Studying
9,140,0,13.41625,13.41625,Jetapur,Private,15,GEN,Studying
9,149,1,15.3,15.3,Kolat,Private,15,OBC,Studying
9,137,0,14.61666667,14.61666667,Kolat,Private,15,OBC,Studying
9,136,0,12.19230769,12.19230769,Jetapur,Private,15,OBC,Studying
9,148,0,13.9,13.9,Kolat,Government,15,SC,Studying
9,147,0,13.99571429,14.95555556,Karsanpura,Government,15,OBC,Studying
9,124,0,12.88625,12.88625,Jetapur,Government,15,SC,Studying
9,150,0,14.50125,14.50125,Kolat,Private,15,GEN,Studying
9,130,0,14.35,14.35,Karsanpura,Government,15,SC,Studying
9,141,0,13.56875,14.02625,Bamroli,Private,15,OBC,Studying
9,139,0,14.15375,14.15375,Bamroli,Government,15,ST,Studying
9,129,0,12.45428571,12.45428571,Ratanpura,Government,15,GEN,Studying
9,138,0,13.27166667,12.94375,Jetapur,Government,15,ST,Studying
9,125,0,13.2575,13.2575,Ratanpura,Private,15,SC,Studying
9,147,0,14.2,14.2,Melaj,Private,15,ST,Studying
9,130,0,11.67857143,13.0375,Jetapur,Private,15,OBC,Studying
9,138,0,14.48571429,14.58888889,Kolat,Private,15,OBC,Studying
9,133,0,11.57142857,11.57142857,Abasna,Private,15,GEN,Studying
9,150,0,12.65714286,12.65714286,Melaj,Government,15,OBC,Studying
9,139,0,12.9,12.9,Sadra,Government,15,GEN,Studying
9,143,0,13.79857143,13.79857143,Jetapur,Government,15,OBC,Studying
9,133,1,12.93875,12.93875,Kolat,Government,15,SC,Studying
9,149,1,13,13,Kolat,Government,15,GEN,Studying
9,156,1,13.26666667,13.26666667,Karsanpura,Government,15,SC,Studying
9,143,1,12.5125,14.1875,Karsanpura,Private,15,GEN,Studying
9,127,1,13.48333333,13.48333333,Karsanpura,Government,15,ST,Studying
9,141,0,15.10142857,16.09375,Bamroli,Government,15,SC,Studying
9,108,0,12.35714286,13,Ratanpura,Government,15,OBC,Studying
9,141,0,14.93333333,14.93333333,Solgam,Government,15,OBC,Studying
9,143,0,14.455,13.91,Solgam,Government,15,GEN,Studying
9,132,0,12.32857143,12.32857143,Dadhana,Government,15,GEN,Studying
9,122,0,13.27142857,14.47142857,Dadhana,Government,15,GEN,Studying
9,142,0,12.58333333,12.67142857,Abasna,Private,15,OBC,Studying
9,122,0,12.49166667,12.49166667,Jetapur,Government,15,GEN,Studying
9,133.1,1,12.87857143,11.85625,Kolat,Government,15,GEN,Studying
9,132,1,12.73333333,11.95,Kolat,Government,15,GEN,Studying
9,144,1,13.2,13.2,Kolat,Private,15,SC,Studying
9,125,0,12.82875,12.82875,Karsanpura,Government,15,GEN,Studying
9,130,0,13.93714286,13.93714286,Karsanpura,Government,15,SC,Studying
9,134,0,14.85,14.85,Ratanpura,Government,15,GEN,Studying
9,137,0,13.398,13.5425,Dadhana,Government,15,SC,Studying
9,141,0,13.08166667,13.15,Dadhana,Government,15,OBC,Studying
9,135,0,13.15428571,13.15428571,Abasna,Government,15,GEN,Studying
9,134,1,14.59444444,13.472,Abasna,Government,15,ST,Studying
9,144,0,13.54285714,13.54285714,Melaj,Government,15,GEN,Studying
9,143,1,12.36571429,12.36571429,Sadra,Government,15,GEN,Studying
9,152,1,14.54,14.54,Karsanpura,Private,15,GEN,Studying
9,119.1,1,12.73333333,12.73333333,Ratanpura,Government,15,OBC,Studying
9,141,0,14.2,14.2,Karsanpura,Government,15,GEN,Studying
9,118.9,0,13.55,13.55,Dadhana,Government,15,GEN,Studying
9,140,0,15.67571429,15.67571429,Dadhana,Government,15,GEN,Studying
9,140,1,13.18333333,13.18333333,Abasna,Government,15,SC,Studying
9,134,1,11.9725,12.65125,Jetapur,Government,15,SC,Studying
9,142,0,13.9,13.9,Dadhana,Government,15,OBC,Studying
9,124,0,13.95714286,13.95714286,Dadhana,Government,15,GEN,Studying
9,121,0,12.91,12.91,Abasna,Government,15,GEN,Studying
9,132,0,13.58,12.93625,Jetapur,Government,15,GEN,Studying
9,147,0,14.34125,14.34125,Abasna,Government,15,OBC,Studying
9,138,0,14.20857143,15.12777778,Sadra,Government,15,GEN,Studying
9,118,0,14.30714286,15.0125,Dadhana,Private,15,GEN,Studying
9,144,0,14.21428571,14.21428571,Melaj,Government,15,GEN,Studying
9,133,0,13.97142857,15.75,Jetapur,Government,15,SC,Studying
9,168,0,15.07777778,15.02352941,Jetapur,Government,15,GEN,Studying
9,132,0,13.38333333,13.38333333,Kolat,Government,15,OBC,Studying
9,150,0,13.01125,13.01125,Kolat,Government,15,GEN,Studying
9,114,0,11.85,13.65,Kolat,Private,15,SC,Studying
9,140,0,12.32777778,11.736,Karsanpura,Government,15,GEN,Studying
9,121,0,14.42857143,14.51111111,Ratanpura,Private,15,GEN,Studying
9,130,0,13.78,12.6125,Solgam,Government,15,OBC,Studying
9,141,0,13.8,13.8,Abasna,Government,15,GEN,Studying
9,131,0,12.5,12.16666667,Abasna,Government,15,SC,Studying
9,155,0,15.25,15.25,Jetapur,Private,15,GEN,Studying
9,141,1,13.51666667,13.51666667,Jetapur,Government,15,OBC,Studying
9,129,0,16.13142857,15.52222222,Abasna,Government,15,GEN,Studying
9,140,0,14.83857143,14.8,Sadra,Government,15,GEN,Studying
9,131,0,13.9475,13.9475,Karsanpura,Government,15,GEN,Studying
9,146,1,13.74625,13.74625,Ratanpura,Private,15,GEN,Studying
9,156,0,13.9,13.9,Karsanpura,Private,15,GEN,Studying
9,132,0,13.81714286,13.81714286,Abasna,Private,15,OBC,Studying
9,136,0,14.05714286,14.6,Sadra,Private,15,SC,Studying
9,143,0,12.625,13.0625,Sadra,Government,15,GEN,Studying
9,145,0,13.97142857,13.97142857,Solgam,Private,15,GEN,Studying
9,135,0,15.43333333,15.43333333,Solgam,Private,15,ST,Studying
9,136,0,15.11,15.11,Jetapur,Private,15,GEN,Studying
9,153,0,15.79857143,15.79857143,Bamroli,Government,15,GEN,Studying
9,119,0,13.77571429,15.6,Solgam,Government,15,GEN,Studying
9,140,0,12.16,12.16,Solgam,Government,15,GEN,Studying
9,146,0,14.2,14.2,Kolat,Private,15,OBC,Studying
9,144,0,12.48571429,12.48571429,Kolat,Private,15,OBC,Studying
9,153,0,14.71666667,14.71666667,Solgam,Private,15,GEN,Studying
9,137,0,12.66666667,12.66666667,Sadra,Government,15,SC,Studying
9,143,0,14.368,14.44875,Jetapur,Government,15,SC,Studying
9,123,0,12.08428571,12.08428571,Dadhana,Government,15,SC,Studying
9,131,0,11.85714286,11.85714286,Kolat,Private,15,SC,Studying
9,139,0,13.4173913,13.4173913,Abasna,Private,15,GEN,Studying
9,120,0,13.075,12.05,Melaj,Government,15,SC,Studying
9,125,0,13.55714286,13.2,Karsanpura,Government,15,SC,Studying
9,124,0,14.09333333,15,Bamroli,Government,15,GEN,Studying
9,137,0,12.07142857,12.07142857,Bamroli,Government,15,SC,Studying
9,133.1,0,13.2,13.2575,Ratanpura,Government,15,SC,Studying
9,148,0,14.15,14.51125,Ratanpura,Private,15,SC,Studying
9,139,0,13.51428571,13.51428571,Solgam,Private,15,GEN,Studying
9,129,0,12.74428571,12.74428571,Solgam,Government,15,OBC,Studying
9,154,0,13.53333333,13.53333333,Abasna,Private,15,SC,Studying
9,153,0,14.65285714,14.75555556,Sadra,Government,15,OBC,Studying
9,140,0,13.3125,15.6375,Solgam,Government,15,OBC,Studying
9,134,0,13,13.92727273,Solgam,Government,15,GEN,Studying
9,137,0,14.95,14.7375,Dadhana,Private,15,GEN,Studying
9,139,0,14.99285714,14.99285714,Dadhana,Government,15,GEN,Studying
9,100,0,12.41285714,12.41285714,Jetapur,Government,15,GEN,Studying
9,123,0,12.54571429,12.54571429,Jetapur,Government,15,OBC,Studying
9,131,1,12.51428571,12.51428571,Karsanpura,Government,15,ST,Studying
9,130,1,13.62857143,13.9125,Solgam,Government,15,GEN,Studying
9,141,0,14.4,14.4,Jetapur,Private,15,SC,Studying
9,100,0,13.29166667,13.29166667,Kolat,Government,15,OBC,Studying
9,145,0,14.24,14.24,Kolat,Government,15,ST,Studying
9,127,0,14.10571429,13.6625,Karsanpura,Private,15,OBC,Studying
9,141,0,12.47142857,12.47142857,Solgam,Private,15,OBC,Studying
9,140,0,11.96666667,11.96666667,Kolat,Government,15,GEN,Studying
9,145,0,13.3475,13.3475,Ratanpura,Government,15,SC,Studying
9,118,1,13.17571429,14.925,Jetapur,Private,15,ST,Studying
9,150,0,13.74285714,13.74285714,Kolat,Government,15,OBC,Studying
9,143,0,12.21714286,12.11875,Bamroli,Private,15,ST,Studying
9,131,0,15,15,Ratanpura,Government,15,SC,Studying
9,168,0,14.88875,14.88875,Melaj,Government,15,OBC,Studying
9,137,1,12.4125,11.2625,Ratanpura,Private,15,GEN,Studying
9,160,1,14.31428571,14.31428571,Ratanpura,Private,15,OBC,Studying
9,136,0,12.625,12.625,Solgam,Government,15,OBC,Studying
10,133.1,0,12.45714286,13.5625,Melaj,Private,15,SC,Studying
10,112,0,12.5,13.1375,Sadra,Government,15,ST,Studying
10,115,0,13.78571429,14.1,Sadra,Government,15,OBC,Studying
10,122,0,12.1625,13.825,Karsanpura,Government,15,SC,Studying
10,120,0,11,11.7,Bamroli,Private,15,ST,Studying
10,120,0,12.22857143,13.2125,Ratanpura,Private,15,GEN,Studying
10,137,0,15.28571429,16.075,Sadra,Private,15,OBC,Studying
10,140,0,12.625,12.5125,Sadra,Government,15,SC,Studying
10,132,0,11.67777778,13.8,Jetapur,Private,15,ST,Studying
10,118,0,12.4,12.8,Bamroli,Private,15,ST,Studying
10,131,0,12.85555556,13.9125,Dadhana,Government,15,GEN,Studying
10,133.1,1,12.375,12.58333333,Jetapur,Government,15,SC,Studying
10,133.1,0,11.83333333,12.22857143,Dadhana,Government,15,OBC,Studying
